2018-02-07 15:58:33, 28.2
2018-02-07 15:58:34, 28.3
2018-02-07 15:58:35, 28.4
2018-02-07 15:58:36, 38.4
2018-02-07 15:58:37, 47.3
2018-02-07 15:58:38, 53.5
2018-02-07 15:58:39, 56.9
2018-02-07 15:58:40, 57.5
2018-02-07 15:58:41, 55.3
2018-02-07 15:58:42, 51.6
2018-02-07 15:58:43, 59.3
2018-02-07 15:58:44, 65.6
2018-02-07 15:58:46, 71.3
2018-02-07 15:58:47, 72.8
2018-02-07 15:58:48, 75.7
2018-02-07 15:58:49, 79.6
2018-02-07 15:58:50, 72.9
